customer_id,churn,n_orders_future,recency,frequency,monetary,avg_basket,std_basket,n_distinct_products,tenure_days,avg_interpurchase_days,n_cancellations,cancellation_rate
16339.0,1,0,93,1,109.95,109.95,,17,93,,0,0.0
14620.0,1,0,14,2,412.78,206.39,40.96,26,92,78.0,1,0.5
16462.0,0,2,92,1,34.0,34.0,,1,92,,0,0.0
16957.0,1,0,48,2,416.64,208.32,132.2,15,90,42.0,0,0.0
17652.0,0,10,42,2,632.24,316.12,132.68,29,90,48.0,0,0.0
17060.0,1,0,75,1,234.24,234.24,,5,75,,0,0.0
12878.0,1,0,45,2,854.99,427.5,158.84,38,75,30.0,0,0.0
14964.0,1,0,56,1,206.21,206.21,,13,56,,0,0.0
16144.0,1,0,55,1,175.2,175.2,,1,55,,0,0.0
17277.0,1,0,36,2,1065.35,532.68,260.7,67,131,95.0,0,0.0
14778.0,0,1,117,1,334.05,334.05,,18,117,,0,0.0
17517.0,1,0,117,1,153.94,153.94,,11,117,,0,0.0
15407.0,0,2,31,2,329.86,164.93,0.1,49,114,83.0,0,0.0
16842.0,0,2,111,1,520.57,520.57,,30,111,,0,0.0
13171.0,0,2,108,1,140.35,140.35,,23,108,,0,0.0
16084.0,1,0,108,1,436.18,436.18,,38,108,,0,0.0
15236.0,1,0,107,1,321.05,321.05,,15,107,,0,0.0
16738.0,1,0,106,1,3.75,3.75,,1,106,,0,0.0
13893.0,1,0,106,1,821.1,821.1,,21,106,,0,0.0
13865.0,0,3,98,1,123.3,123.3,,7,98,,0,0.0
13973.0,1,0,96,1,264.7,264.7,,11,96,,0,0.0
14012.0,1,0,86,1,328.8,328.8,,11,86,,0,0.0
14586.0,1,0,85,1,237.36,237.36,,19,85,,2,2.0
18086.0,1,0,83,1,101.34,101.34,,7,83,,0,0.0
13216.0,1,0,76,1,333.74,333.74,,5,76,,0,0.0
13341.0,1,0,69,1,775.85,775.85,,42,69,,0,0.0
16245.0,0,2,65,1,453.98,453.98,,30,65,,1,1.0
18010.0,1,0,65,1,174.8,174.8,,14,65,,0,0.0
15624.0,0,2,15,2,311.4,155.7,39.88,18,65,50.0,0,0.0
17775.0,1,0,63,1,56.4,56.4,,3,63,,0,0.0
16698.0,1,0,35,2,1998.0,999.0,258.8,4,62,27.0,0,0.0
14886.0,1,0,61,1,364.8,364.8,,18,61,,0,0.0
14023.0,1,0,59,1,273.14,273.14,,16,59,,0,0.0
15655.0,1,0,52,1,560.67,560.67,,34,52,,1,1.0
16697.0,1,0,50,1,112.75,112.75,,20,50,,0,0.0
14262.0,0,6,49,1,240.0,240.0,,16,49,,0,0.0
15491.0,0,3,27,3,1644.92,548.31,333.0,80,44,8.5,0,0.0
15517.0,1,0,42,1,267.03,267.03,,27,42,,0,0.0
17670.0,1,0,36,1,205.7,205.7,,11,36,,0,0.0
13637.0,0,2,35,1,422.6,422.6,,60,35,,0,0.0
15376.0,0,2,31,1,654.17,654.17,,57,31,,0,0.0
18146.0,0,1,29,1,76.65,76.65,,4,29,,0,0.0
15258.0,0,1,26,1,315.66,315.66,,16,26,,0,0.0
14005.0,0,3,24,1,187.16,187.16,,14,24,,0,0.0
13404.0,1,0,21,1,217.81,217.81,,9,21,,0,0.0
15116.0,0,3,13,1,479.65,479.65,,15,13,,0,0.0
16133.0,0,19,5,34,14889.87,437.94,353.27,187,427,12.787878787878787,12,0.3529
14896.0,1,0,13,8,2092.42,261.55,129.61,150,542,75.57142857142857,2,0.25
12897.0,1,0,13,4,514.25,128.56,46.53,10,352,113.0,0,0.0
15599.0,0,1,13,2,937.15,468.57,27.92,58,254,241.0,0,0.0
13050.0,0,8,13,27,9381.63,347.47,133.34,439,533,20.0,17,0.6296
15648.0,1,0,13,2,657.35,328.67,16.72,23,76,63.0,2,1.0
16839.0,0,19,5,23,12357.33,537.28,224.02,93,475,21.363636363636363,5,0.2174
17560.0,0,2,13,6,1526.9,254.48,136.05,33,469,91.2,0,0.0
14056.0,0,12,6,10,3301.98,330.2,136.33,221,93,9.666666666666666,1,0.1
18055.0,0,3,12,10,7773.91,777.39,564.59,227,222,23.333333333333332,1,0.1
16182.0,0,2,12,7,5871.0,838.71,392.86,12,449,72.83333333333333,0,0.0
13324.0,0,3,12,15,7190.51,479.37,220.19,30,372,25.714285714285715,4,0.2667
15410.0,0,4,12,6,3035.77,505.96,282.68,71,408,79.2,0,0.0
15095.0,0,3,12,7,2541.54,363.08,233.73,89,496,80.66666666666667,0,0.0
13631.0,0,7,10,4,1330.0,332.5,359.01,3,76,22.0,0,0.0
16690.0,0,1,10,3,213.95,71.32,22.23,7,260,125.0,0,0.0
17007.0,0,2,10,5,692.9,138.58,57.6,40,246,59.0,1,0.2
16038.0,0,1,10,1,316.95,316.95,,19,10,,0,0.0
13885.0,0,1,9,1,399.15,399.15,,23,9,,0,0.0
15046.0,0,6,3,18,4916.08,273.12,124.33,198,503,29.41176470588235,2,0.1111
16266.0,0,4,9,10,1267.9,126.79,38.12,58,482,52.55555555555556,0,0.0
16086.0,0,2,9,8,2330.66,291.33,81.02,63,546,76.71428571428571,1,0.125
17920.0,0,9,9,42,21885.95,521.09,362.78,478,542,13.0,2,0.0476
14047.0,0,1,8,12,3582.34,298.53,220.47,88,485,43.36363636363637,5,0.4167
16919.0,0,2,1,22,4584.81,208.4,102.68,215,286,13.571428571428571,4,0.1818
14606.0,0,41,3,147,25486.17,173.38,97.48,1176,545,3.712328767123288,51,0.3469
13168.0,0,1,8,4,1528.78,382.2,248.73,119,351,114.33333333333333,1,0.25
15314.0,1,0,8,3,820.45,273.48,231.3,49,237,114.5,1,0.3333
14593.0,0,1,7,11,3433.61,312.15,193.72,369,539,53.2,6,0.5455
16763.0,1,0,7,2,964.7,482.35,183.14,44,547,540.0,0,0.0
14680.0,0,7,7,51,43192.54,846.91,711.17,215,544,10.74,26,0.5098
14985.0,1,0,7,2,296.75,148.37,33.75,78,167,160.0,0,0.0
14336.0,0,1,7,3,1114.39,371.46,153.33,53,85,39.0,0,0.0
12910.0,0,5,6,8,3863.98,483.0,336.07,53,430,60.57142857142857,1,0.125
18232.0,0,2,1,2,370.98,185.49,109.8,24,6,5.0,0,0.0
18073.0,0,10,5,2,241.08,120.54,81.37,4,6,1.0,0,0.0
14280.0,1,0,5,1,134.04,134.04,,8,5,,0,0.0
17819.0,0,2,3,10,5776.67,577.67,344.78,65,535,59.111111111111114,1,0.1
16567.0,1,0,3,2,865.6,432.8,176.44,34,145,142.0,0,0.0
16686.0,0,3,3,13,3237.66,249.05,126.35,355,542,44.916666666666664,2,0.1538
17340.0,0,7,1,11,15854.34,1441.3,1339.14,244,472,47.1,8,0.7273
17648.0,0,1,1,4,1526.26,381.57,231.76,96,194,64.33333333333333,0,0.0
18190.0,1,0,1,5,745.62,149.12,52.32,34,526,131.25,1,0.2
16810.0,1,0,1,2,842.04,421.02,157.66,34,229,228.0,2,1.0
13085.0,0,1,104,7,2295.3,327.9,149.19,46,547,73.83333333333333,2,0.2857
15362.0,1,0,257,2,613.08,306.54,5.95,38,547,290.0,0,0.0
14110.0,0,9,29,23,9006.32,391.58,199.42,148,547,23.545454545454547,2,0.087
17519.0,0,3,15,12,4221.05,351.75,104.87,124,547,48.36363636363637,2,0.1667
16011.0,0,9,42,19,3508.59,184.66,84.45,148,547,28.055555555555557,1,0.0526
14543.0,0,8,23,31,13498.24,435.43,375.93,94,547,17.466666666666665,8,0.2581
15380.0,0,3,174,7,2018.9,288.41,94.21,6,547,62.166666666666664,1,0.1429
13585.0,1,0,339,3,684.54,228.18,187.39,29,547,104.0,1,0.3333
17243.0,0,13,45,54,15077.11,279.21,159.29,298,547,9.471698113207546,9,0.1667
15265.0,0,1,44,3,2551.76,850.59,636.99,146,547,251.5,0,0.0
15750.0,0,4,92,13,4944.28,380.33,196.21,280,547,37.916666666666664,6,0.4615
16563.0,0,1,209,5,3345.02,669.0,392.61,46,547,84.5,1,0.2
16701.0,0,7,14,18,6413.6,356.31,52.35,110,547,31.352941176470587,5,0.2778
16823.0,1,0,36,7,2260.09,322.87,134.86,149,546,85.0,1,0.1429
15680.0,0,1,175,8,3652.79,456.6,237.32,128,546,53.0,2,0.25
13740.0,1,0,49,5,1597.77,319.55,17.58,83,546,124.25,0,0.0
14467.0,0,3,121,9,1753.93,194.88,93.44,120,546,53.125,0,0.0
18108.0,1,0,63,3,848.81,282.94,204.61,43,546,241.5,1,0.3333
16210.0,0,7,22,26,27996.42,1076.79,1240.5,117,546,20.96,2,0.0769
16233.0,0,1,138,8,1755.53,219.44,70.09,37,546,58.285714285714285,3,0.375
14549.0,1,0,120,4,916.55,229.14,91.28,117,546,142.0,0,0.0
14122.0,1,0,215,3,362.42,120.81,98.24,12,546,165.5,2,0.6667
16987.0,0,5,14,5,1123.9,224.78,88.93,120,546,133.0,1,0.2
18001.0,0,2,258,4,536.61,134.15,72.11,69,546,96.0,0,0.0
14347.0,1,0,545,1,82.6,82.6,,6,545,,0,0.0
17314.0,0,5,65,12,3163.51,263.63,128.61,117,545,43.63636363636363,4,0.3333
14952.0,0,4,15,28,13064.47,466.59,375.57,209,545,19.62962962962963,9,0.3214
14662.0,0,1,43,6,1170.02,195.0,128.21,139,545,100.4,0,0.0
17679.0,0,2,330,5,1585.5,317.1,118.1,41,545,53.75,4,0.8
17851.0,1,0,231,6,1563.34,260.56,140.54,185,545,62.8,0,0.0
17076.0,0,1,82,5,735.87,147.17,54.93,27,544,115.5,0,0.0
16192.0,1,0,544,1,351.3,351.3,,11,544,,0,0.0
13162.0,0,2,42,14,8888.89,634.92,248.43,171,544,38.61538461538461,3,0.2143
17593.0,0,3,161,7,4831.36,690.19,157.79,163,544,63.833333333333336,3,0.4286
13174.0,0,1,125,11,8786.08,798.73,734.68,564,544,41.9,0,0.0
16351.0,1,0,141,13,3330.03,256.16,131.31,124,544,33.583333333333336,5,0.3846
13487.0,0,1,22,4,680.27,170.07,48.27,26,543,173.66666666666666,0,0.0
17018.0,0,1,134,5,1772.6,354.52,61.68,18,543,102.25,0,0.0
13589.0,0,2,258,4,741.09,185.27,78.68,29,542,94.66666666666667,0,0.0
15751.0,1,0,269,11,1380.44,125.49,103.16,90,542,27.3,3,0.2727
13319.0,0,14,16,43,15764.79,366.62,290.26,256,542,12.523809523809524,15,0.3488
13890.0,0,6,167,5,1233.92,246.78,58.35,50,542,93.75,5,1.0
15641.0,0,1,69,11,4763.73,433.07,240.09,228,542,47.3,0,0.0
17610.0,1,0,349,5,1529.49,305.9,158.72,114,542,48.25,3,0.6
14037.0,0,1,173,5,801.55,160.31,69.67,95,541,92.0,1,0.2
14471.0,1,0,400,2,400.95,200.48,11.82,38,541,141.0,0,0.0
18162.0,1,0,541,1,379.16,379.16,,45,541,,0,0.0
16018.0,0,2,205,2,289.23,144.62,72.36,26,541,336.0,0,0.0
15421.0,0,1,24,9,3594.34,399.37,233.13,170,541,64.625,0,0.0
15971.0,0,8,51,10,2789.13,278.91,227.09,9,540,54.333333333333336,2,0.2
18203.0,0,1,190,3,344.0,114.67,6.88,30,540,175.0,0,0.0
14063.0,1,0,247,9,22710.2,2523.36,3069.38,30,540,36.625,4,0.4444
14605.0,1,0,183,4,937.16,234.29,170.29,88,540,119.0,0,0.0
14285.0,0,4,322,4,1374.41,343.6,271.1,33,540,72.66666666666667,1,0.25
15823.0,1,0,181,3,3897.17,1299.06,2162.83,155,540,179.5,3,1.0
13855.0,1,0,309,4,1310.34,327.59,164.73,64,540,77.0,1,0.25
13883.0,1,0,27,14,5628.32,402.02,304.11,190,540,39.46153846153846,10,0.7143
16204.0,0,1,189,2,538.53,269.27,79.19,47,540,351.0,1,0.5
15181.0,0,2,78,3,810.72,270.24,96.16,6,540,231.0,3,1.0
17188.0,0,3,124,9,3543.14,393.68,82.31,106,540,52.0,4,0.4444
14291.0,0,6,19,15,5634.31,375.62,317.34,195,539,37.142857142857146,1,0.0667
14173.0,0,1,28,3,249.2,83.07,51.51,13,539,255.5,1,0.3333
17954.0,0,4,35,14,2814.63,201.04,111.17,363,539,38.76923076923077,7,0.5
14990.0,1,0,421,2,305.42,152.71,67.22,41,539,118.0,0,0.0
17296.0,1,0,539,1,338.13,338.13,,32,539,,0,0.0
14293.0,0,1,114,7,2729.39,389.91,262.02,63,538,70.66666666666667,1,0.1429
14099.0,0,6,27,14,3983.0,284.5,82.82,224,538,39.30769230769231,1,0.0714
17027.0,0,3,92,6,880.7,146.78,80.4,86,538,89.2,1,0.1667
13173.0,1,0,176,10,2451.64,245.16,130.53,147,538,40.22222222222222,2,0.2
14648.0,1,0,225,15,4546.86,303.12,216.42,286,538,22.357142857142858,4,0.2667
15573.0,0,2,427,3,599.73,199.91,86.89,104,538,55.5,0,0.0
14062.0,0,5,48,18,19973.98,1109.67,918.96,136,538,28.823529411764707,3,0.1667
15032.0,1,0,65,8,13780.65,1722.58,1685.79,39,538,67.57142857142857,2,0.25
17351.0,0,2,82,10,1599.68,159.97,92.87,30,538,50.666666666666664,0,0.0
15169.0,1,0,191,2,569.22,284.61,101.2,58,535,344.0,0,0.0
13026.0,0,2,29,6,1001.44,166.91,106.54,25,535,101.2,1,0.1667
15944.0,1,0,85,4,2164.24,541.06,145.23,25,535,150.0,0,0.0
13735.0,0,3,43,10,7863.13,786.31,330.91,292,535,54.666666666666664,6,0.6
17799.0,0,4,51,16,4674.29,292.14,202.11,398,535,32.266666666666666,3,0.1875
12346.0,1,0,134,12,77556.46,6463.04,22271.23,27,534,36.36363636363637,5,0.4167
15188.0,1,0,534,1,310.43,310.43,,23,534,,0,0.0
16098.0,0,4,43,10,3452.77,345.28,249.16,72,533,54.44444444444444,0,0.0
16554.0,0,1,31,7,2318.73,331.25,167.78,90,533,83.66666666666667,9,1.2857
13823.0,0,2,189,5,2445.79,489.16,149.76,91,533,86.0,1,0.2
15637.0,0,1,222,4,574.23,143.56,101.98,23,533,103.66666666666667,0,0.0
13473.0,0,1,141,7,2476.38,353.77,169.65,56,533,65.33333333333333,2,0.2857
13074.0,1,0,320,4,1378.74,344.69,55.79,26,532,70.66666666666667,1,0.25
16119.0,0,1,203,6,1297.45,216.24,97.38,31,532,65.8,0,0.0
17776.0,1,0,195,2,338.56,169.28,65.72,74,532,337.0,1,0.5
16569.0,1,0,440,4,1331.03,332.76,105.93,23,532,30.666666666666668,0,0.0
17469.0,0,4,13,13,3485.64,268.13,152.39,137,532,43.25,4,0.3077
14055.0,0,1,386,2,795.32,397.66,174.43,23,532,146.0,0,0.0
15044.0,0,6,16,29,13009.43,448.6,313.27,256,532,18.428571428571427,11,0.3793
15266.0,1,0,147,5,852.21,170.44,68.89,38,510,90.75,1,0.2
15152.0,0,11,510,1,518.14,518.14,,29,510,,1,1.0
18170.0,0,2,26,7,2201.9,314.56,82.13,50,509,80.5,0,0.0
16787.0,1,0,206,4,1035.43,258.86,142.93,102,507,100.33333333333333,0,0.0
18057.0,1,0,202,3,1203.56,401.19,267.92,121,499,148.5,0,0.0
13397.0,0,3,103,7,2249.51,321.36,32.78,58,497,65.66666666666667,2,0.2857
17794.0,1,0,495,2,147.3,73.65,85.06,7,497,2.0,0,0.0
14079.0,0,1,491,1,243.63,243.63,,1,491,,0,0.0
17672.0,0,1,118,6,3778.3,629.72,520.94,128,491,74.6,1,0.1667
16014.0,0,2,100,3,730.82,243.61,29.07,168,486,193.0,0,0.0
13156.0,1,0,194,3,1586.54,528.85,234.81,94,485,145.5,0,0.0
16246.0,1,0,268,2,827.25,413.63,348.92,79,478,210.0,0,0.0
13834.0,1,0,385,2,324.19,162.1,57.07,15,478,93.0,1,0.5
15082.0,1,0,477,1,93.35,93.35,,6,477,,0,0.0
17083.0,0,1,104,8,3640.03,455.0,137.18,29,477,53.285714285714285,2,0.25
12932.0,1,0,348,8,1698.56,212.32,152.66,69,476,18.285714285714285,0,0.0
13164.0,1,0,378,2,372.2,186.1,126.85,7,476,98.0,1,0.5
14115.0,1,0,310,2,622.67,311.34,273.7,22,475,165.0,0,0.0
16978.0,0,1,475,2,424.55,212.27,269.37,28,475,0.0,0,0.0
16608.0,1,0,262,2,1288.72,644.36,60.87,94,472,210.0,0,0.0
14484.0,0,1,210,3,749.06,249.69,172.98,37,531,160.5,0,0.0
16439.0,1,0,531,1,310.7,310.7,,9,531,,0,0.0
15428.0,0,1,196,3,668.97,222.99,56.02,35,531,167.5,0,0.0
15879.0,1,0,213,4,1157.3,289.32,197.08,171,531,106.0,0,0.0
14555.0,0,1,111,5,2189.43,437.89,202.43,93,530,104.75,1,0.2
13995.0,0,4,54,10,2818.77,281.88,118.1,117,530,52.888888888888886,4,0.4
16600.0,0,3,62,9,1577.35,175.26,76.93,77,530,58.5,3,0.3333
13847.0,1,0,528,1,310.72,310.72,,19,528,,0,0.0
15518.0,0,4,24,11,3264.06,296.73,110.16,213,528,50.4,5,0.4545
15865.0,0,2,22,3,1667.72,555.91,212.83,99,512,245.0,0,0.0
16841.0,0,4,22,8,2772.74,346.59,67.63,128,505,69.0,1,0.125
15002.0,0,1,105,8,4323.11,540.39,324.48,194,505,57.142857142857146,0,0.0
18134.0,1,0,407,2,445.0,222.5,112.64,27,503,96.0,0,0.0
17681.0,1,0,406,5,731.2,146.24,123.67,12,502,24.0,1,0.2
14421.0,0,1,20,5,2111.44,422.29,342.73,67,500,120.0,1,0.2
13982.0,0,2,135,7,3477.58,496.8,251.91,96,497,60.333333333333336,3,0.4286
14530.0,0,4,71,12,4418.4,368.2,240.79,204,496,38.63636363636363,3,0.25
15885.0,0,2,118,13,1587.47,122.11,77.82,69,496,31.5,5,0.3846
15682.0,1,0,408,2,318.24,159.12,44.75,25,496,88.0,1,0.5
17242.0,0,2,265,3,1754.24,584.75,148.23,27,493,114.0,0,0.0
14701.0,0,2,56,11,3763.47,342.13,207.66,363,493,43.7,2,0.1818
16255.0,0,4,55,11,3348.56,304.41,165.12,163,493,43.8,2,0.1818
14628.0,0,1,51,4,1657.62,414.4,147.82,60,492,147.0,0,0.0
14672.0,1,0,43,4,1113.14,278.29,145.29,93,489,148.66666666666666,0,0.0
18194.0,0,1,247,5,3188.2,637.64,389.92,16,489,60.5,0,0.0
14469.0,1,0,225,4,2112.21,528.05,200.08,120,488,87.66666666666667,0,0.0
14068.0,1,0,129,4,1528.37,382.09,145.2,93,486,119.0,1,0.25
16840.0,1,0,412,2,139.85,69.93,53.49,9,483,71.0,1,0.5
16834.0,1,0,36,2,898.96,449.48,50.94,43,483,447.0,0,0.0
15023.0,0,6,27,13,8225.65,632.74,276.8,386,483,38.0,2,0.1538
14497.0,1,0,118,2,697.06,348.53,179.38,40,482,364.0,1,0.5
17309.0,0,1,190,2,247.84,123.92,136.0,22,482,292.0,0,0.0
13874.0,1,0,167,7,2049.15,292.74,140.15,46,482,52.5,3,0.4286
18267.0,1,0,481,1,269.37,269.37,,17,481,,1,1.0
17241.0,1,0,194,12,2744.14,228.68,121.06,116,471,25.181818181818183,0,0.0
16584.0,0,1,63,4,2839.53,709.88,188.33,52,470,135.66666666666666,2,0.5
17778.0,1,0,470,1,197.7,197.7,,10,470,,0,0.0
17931.0,0,1,64,13,3326.13,255.86,209.79,265,470,33.833333333333336,4,0.3077
16911.0,1,0,444,2,255.25,127.63,16.58,30,470,26.0,1,0.5
14244.0,1,0,469,1,366.42,366.42,,16,469,,1,1.0
16447.0,0,1,399,2,516.13,258.06,72.46,27,469,70.0,0,0.0
13773.0,1,0,205,2,301.54,150.77,83.96,19,468,263.0,0,0.0
14152.0,0,1,43,6,1690.56,281.76,132.33,90,468,85.0,2,0.3333
12891.0,0,1,29,10,755.5,75.55,70.59,2,468,48.77777777777778,1,0.1
18257.0,0,5,15,7,2983.72,426.25,293.7,162,468,75.5,5,0.7143
17145.0,1,0,321,4,3120.91,780.23,402.65,168,467,48.666666666666664,3,0.75
13552.0,0,7,14,15,5100.14,340.01,184.05,125,467,32.357142857142854,7,0.4667
13761.0,0,2,311,4,881.52,220.38,89.47,50,465,51.333333333333336,0,0.0
16693.0,0,1,80,4,875.01,218.75,44.73,117,465,128.33333333333334,0,0.0
16948.0,0,1,70,6,674.29,112.38,51.84,17,465,79.0,0,0.0
17332.0,1,0,337,5,838.27,167.65,63.85,82,465,32.0,0,0.0
15928.0,1,0,465,1,293.53,293.53,,11,465,,0,0.0
16450.0,0,1,393,2,1193.81,596.91,266.74,27,465,72.0,1,0.5
13434.0,0,2,194,3,1132.62,377.54,38.67,14,464,135.0,0,0.0
13513.0,0,1,250,2,619.49,309.75,14.29,24,464,214.0,1,0.5
15493.0,0,3,58,6,3264.43,544.07,279.03,234,463,81.0,1,0.1667
13052.0,1,0,21,7,3168.53,452.65,270.76,161,463,73.66666666666667,0,0.0
13772.0,0,2,48,6,2210.51,368.42,147.72,313,463,83.0,1,0.1667
13490.0,1,0,463,1,154.25,154.25,,8,463,,0,0.0
14681.0,0,2,20,4,770.15,192.54,146.55,18,462,147.33333333333334,0,0.0
18009.0,1,0,44,8,2155.83,269.48,130.38,145,461,59.57142857142857,6,0.75
17863.0,0,3,63,9,3957.1,439.68,143.57,100,461,49.75,0,0.0
13561.0,1,0,24,11,1820.72,165.52,65.27,131,458,43.4,0,0.0
17373.0,0,3,121,4,665.83,166.46,40.25,44,458,112.33333333333333,0,0.0
17477.0,1,0,421,2,1144.3,572.15,225.67,44,456,35.0,3,1.5
16960.0,0,2,61,6,1737.91,289.65,94.58,301,456,79.0,1,0.1667
13663.0,0,1,189,4,1858.04,464.51,346.43,75,455,88.66666666666667,1,0.25
16285.0,1,0,455,1,176.9,176.9,,31,455,,0,0.0
13835.0,0,3,24,4,589.15,147.29,123.86,34,454,143.33333333333334,1,0.25
13881.0,0,13,22,27,31589.04,1169.96,1178.51,161,454,16.615384615384617,6,0.2222
13515.0,0,3,56,3,578.1,192.7,9.3,28,453,198.5,0,0.0
15929.0,1,0,453,1,594.0,594.0,,1,453,,0,0.0
14172.0,1,0,414,3,402.72,134.24,124.36,38,451,18.5,1,0.3333
18253.0,1,0,451,1,317.88,317.88,,7,451,,0,0.0
17734.0,0,2,42,4,854.67,213.67,117.02,49,451,136.33333333333334,0,0.0
14493.0,0,4,199,5,2746.91,549.38,268.27,204,450,62.75,2,0.4
13157.0,0,2,50,7,4444.08,634.87,603.07,128,450,66.66666666666667,1,0.1429
17960.0,0,1,331,2,61.3,30.65,27.93,11,450,119.0,0,0.0
16568.0,1,0,236,2,1020.9,510.45,46.88,5,450,214.0,0,0.0
16854.0,1,0,226,2,1408.96,704.48,829.2,72,449,223.0,0,0.0
17348.0,0,4,106,5,1477.04,295.41,127.11,206,448,85.5,0,0.0
13566.0,0,2,243,3,833.41,277.8,14.31,159,448,102.5,0,0.0
13715.0,1,0,90,17,8483.29,499.02,268.55,277,447,22.3125,4,0.2353
15941.0,1,0,446,1,405.0,405.0,,6,446,,1,1.0
13688.0,1,0,444,1,375.5,375.5,,5,444,,0,0.0
15117.0,0,4,24,4,1246.59,311.65,201.33,51,443,139.66666666666666,0,0.0
16242.0,0,4,23,9,4264.09,473.79,332.27,263,443,52.5,4,0.4444
13600.0,1,0,121,2,518.42,259.21,56.13,35,443,322.0,0,0.0
18196.0,0,1,99,3,1225.96,408.65,101.45,160,441,171.0,0,0.0
13128.0,1,0,440,1,263.5,263.5,,1,440,,0,0.0
18247.0,1,0,223,3,839.73,279.91,109.18,28,440,108.5,3,1.0
12908.0,0,1,121,4,1344.0,336.0,36.0,1,439,106.0,1,0.25
17133.0,0,5,55,7,10771.76,1538.82,884.95,19,437,63.666666666666664,1,0.1429
17472.0,0,1,97,3,675.83,225.28,27.0,137,437,170.0,0,0.0
15869.0,1,0,86,3,323.66,107.89,58.78,29,435,174.5,0,0.0
17072.0,1,0,434,1,282.05,282.05,,20,434,,0,0.0
15374.0,0,1,433,1,139.32,139.32,,6,433,,0,0.0
17353.0,0,2,300,2,1502.0,751.0,578.41,6,433,133.0,3,1.5
15698.0,1,0,433,1,46.2,46.2,,2,433,,0,0.0
16286.0,1,0,286,2,328.95,164.48,153.41,17,432,146.0,2,1.0
14994.0,1,0,191,5,960.63,192.13,27.99,233,432,60.25,3,0.6
16833.0,1,0,68,5,1973.8,394.76,358.04,74,432,91.0,0,0.0
14572.0,0,3,63,7,3860.27,551.47,341.32,251,430,61.166666666666664,2,0.2857
15231.0,1,0,430,1,250.26,250.26,,14,430,,1,1.0
13051.0,1,0,387,2,155.8,77.9,4.1,4,428,41.0,0,0.0
12990.0,0,2,119,5,643.5,128.7,59.47,6,428,77.25,0,0.0
13676.0,1,0,348,2,243.9,121.95,8.98,13,428,80.0,1,0.5
17669.0,0,4,19,6,4346.63,724.44,387.78,70,426,81.4,0,0.0
15112.0,1,0,420,1,209.4,209.4,,7,420,,0,0.0
18246.0,0,1,42,2,395.62,197.81,49.62,2,418,376.0,0,0.0
17609.0,0,3,111,8,1319.81,164.98,167.25,231,418,43.857142857142854,3,0.375
17608.0,0,2,258,2,305.11,152.56,17.49,90,416,158.0,0,0.0
15524.0,0,1,415,1,151.4,151.4,,8,415,,0,0.0
16292.0,0,1,189,4,951.51,237.88,88.48,38,413,74.66666666666667,3,0.75
16174.0,0,3,300,4,1237.2,309.3,75.03,15,412,37.333333333333336,0,0.0
13262.0,1,0,72,3,573.45,191.15,46.51,48,409,168.5,0,0.0
14506.0,0,3,92,4,1845.36,461.34,144.05,133,408,105.33333333333333,0,0.0
16548.0,1,0,408,1,30.15,30.15,,6,408,,0,0.0
14926.0,1,0,190,2,359.4,179.7,57.28,2,407,217.0,1,0.5
15970.0,1,0,112,2,1017.32,508.66,275.15,19,407,295.0,0,0.0
17185.0,1,0,400,3,229.46,76.49,26.1,38,407,3.5,0,0.0
15886.0,0,1,225,3,871.78,290.59,139.24,47,407,91.0,0,0.0
13625.0,1,0,405,1,301.26,301.26,,21,405,,0,0.0
14182.0,1,0,252,4,678.77,169.69,59.42,42,405,51.0,1,0.25
17057.0,1,0,405,1,294.74,294.74,,48,405,,0,0.0
15548.0,1,0,404,1,158.09,158.09,,23,404,,0,0.0
16538.0,1,0,350,3,399.62,133.21,105.12,35,404,27.0,0,0.0
16868.0,1,0,203,3,393.39,131.13,50.53,47,402,99.5,0,0.0
13760.0,0,1,65,4,1211.94,302.98,120.37,80,402,112.33333333333333,1,0.25
12838.0,0,1,182,9,3106.14,345.13,223.94,177,401,27.375,2,0.2222
14743.0,1,0,401,1,50.48,50.48,,3,401,,0,0.0
15384.0,0,1,168,3,1688.95,562.98,472.95,77,401,116.5,1,0.3333
16354.0,0,2,188,3,733.71,244.57,58.59,87,400,106.0,0,0.0
16138.0,1,0,187,3,910.35,303.45,222.53,35,399,106.0,1,0.3333
14978.0,0,1,44,9,2748.0,305.33,137.41,159,399,44.375,2,0.2222
18049.0,1,0,246,2,556.52,278.26,8.08,82,399,153.0,0,0.0
12863.0,0,1,188,5,2271.35,454.27,148.07,23,398,52.5,1,0.2
16827.0,1,0,202,5,392.13,78.43,53.86,10,398,49.0,0,0.0
17005.0,1,0,279,2,742.36,371.18,116.77,14,397,118.0,1,0.5
14201.0,0,4,24,6,810.36,135.06,49.2,30,397,74.6,2,0.3333
13143.0,1,0,393,1,405.1,405.1,,23,393,,1,1.0
17597.0,1,0,22,5,3484.09,696.82,766.35,109,392,92.5,2,0.4
13891.0,1,0,187,3,863.56,287.85,164.14,97,391,102.0,0,0.0
17808.0,1,0,357,4,262.64,65.66,62.21,29,390,11.0,0,0.0
13838.0,0,2,178,7,1512.47,216.07,154.95,242,388,35.0,0,0.0
14129.0,0,3,69,5,1826.38,365.28,76.49,37,388,79.75,0,0.0
17003.0,1,0,211,4,830.16,207.54,67.85,90,387,58.666666666666664,0,0.0
16737.0,0,1,386,1,417.6,417.6,,1,386,,0,0.0
