customer_id,churn,churn_label,churn_probability,churn_prediction,prediction_label,risk_level,recency,frequency,monetary,avg_basket,n_distinct_products,tenure_days,n_cancellations,cancellation_rate,segment_rfm,kmeans_cluster
14605.0,1,Churné,0.4333233805785929,0,Va rester,2 - Risque moyen,183,4,937.16,234.29,88,540,0,0.0,Fidèles,2
14285.0,0,Actif,0.6609555329610547,1,Risque churn,2 - Risque moyen,322,4,1374.41,343.6,33,540,1,0.25,En danger,2
15823.0,1,Churné,0.4575913347338946,0,Va rester,2 - Risque moyen,181,3,3897.17,1299.06,155,540,3,1.0,Besoin d'Attention,3
13855.0,1,Churné,0.6128687327915975,1,Risque churn,2 - Risque moyen,309,4,1310.34,327.59,64,540,1,0.25,En danger,2
13883.0,1,Churné,0.10701242343385654,0,Va rester,3 - Risque faible,27,14,5628.32,402.02,190,540,10,0.7143,Champions,3
16204.0,0,Actif,0.573290149486493,1,Risque churn,2 - Risque moyen,189,2,538.53,269.27,47,540,1,0.5,Besoin d'Attention,2
15181.0,0,Actif,0.37902891351515755,0,Va rester,3 - Risque faible,78,3,810.72,270.24,6,540,3,1.0,Potentiellement Fidèles,2
17188.0,0,Actif,0.25356568031118903,0,Va rester,3 - Risque faible,124,9,3543.14,393.68,106,540,4,0.4444,Fidèles,3
14291.0,0,Actif,0.09534525228003589,0,Va rester,3 - Risque faible,19,15,5634.31,375.62,195,539,1,0.0667,Champions,3
14173.0,0,Actif,0.33495469060566,0,Va rester,3 - Risque faible,28,3,249.2,83.07,13,539,1,0.3333,Potentiellement Fidèles,2
17954.0,0,Actif,0.06163612939618397,0,Va rester,3 - Risque faible,35,14,2814.63,201.04,363,539,7,0.5,Champions,3
14990.0,1,Churné,0.8006141254286873,1,Risque churn,1 - Risque élevé,421,2,305.42,152.71,41,539,0,0.0,En danger,2
17296.0,1,Churné,0.9431985765881636,1,Risque churn,1 - Risque élevé,539,1,338.13,338.13,32,539,0,0.0,Perdus,2
14293.0,0,Actif,0.3082920468351339,0,Va rester,3 - Risque faible,114,7,2729.39,389.91,63,538,1,0.1429,Fidèles,2
14099.0,0,Actif,0.09139837446303649,0,Va rester,3 - Risque faible,27,14,3983.0,284.5,224,538,1,0.0714,Champions,3
17027.0,0,Actif,0.27809730851119774,0,Va rester,3 - Risque faible,92,6,880.7,146.78,86,538,1,0.1667,Champions,2
13173.0,1,Churné,0.28194602349194825,0,Va rester,3 - Risque faible,176,10,2451.64,245.16,147,538,2,0.2,Fidèles,3
14648.0,1,Churné,0.20002719559829651,0,Va rester,3 - Risque faible,225,15,4546.86,303.12,286,538,4,0.2667,En danger,3
15573.0,0,Actif,0.7399741543678099,1,Risque churn,1 - Risque élevé,427,3,599.73,199.91,104,538,0,0.0,En danger,2
14062.0,0,Actif,0.11422690170445438,0,Va rester,3 - Risque faible,48,18,19973.98,1109.67,136,538,3,0.1667,Champions,3
15032.0,1,Churné,0.2751276868781432,0,Va rester,3 - Risque faible,65,8,13780.65,1722.58,39,538,2,0.25,Champions,3
17351.0,0,Actif,0.2630623827896814,0,Va rester,3 - Risque faible,82,10,1599.68,159.97,30,538,0,0.0,Champions,2
15169.0,1,Churné,0.5799257122207102,1,Risque churn,2 - Risque moyen,191,2,569.22,284.61,58,535,0,0.0,Besoin d'Attention,2
13026.0,0,Actif,0.25402859848753884,0,Va rester,3 - Risque faible,29,6,1001.44,166.91,25,535,1,0.1667,Champions,2
15944.0,1,Churné,0.3505500835136022,0,Va rester,3 - Risque faible,85,4,2164.24,541.06,25,535,0,0.0,Champions,2
13735.0,0,Actif,0.09082229733176635,0,Va rester,3 - Risque faible,43,10,7863.13,786.31,292,535,6,0.6,Champions,3
17799.0,0,Actif,0.05409360615767595,0,Va rester,3 - Risque faible,51,16,4674.29,292.14,398,535,3,0.1875,Champions,3
12346.0,1,Churné,0.9598238280642598,1,Risque churn,1 - Risque élevé,134,12,77556.46,6463.04,27,534,5,0.4167,Fidèles,1
15188.0,1,Churné,0.943748711720526,1,Risque churn,1 - Risque élevé,534,1,310.43,310.43,23,534,0,0.0,Perdus,2
16098.0,0,Actif,0.19657650457630685,0,Va rester,3 - Risque faible,43,10,3452.77,345.28,72,533,0,0.0,Champions,3
16554.0,0,Actif,0.18967560321393767,0,Va rester,3 - Risque faible,31,7,2318.73,331.25,90,533,9,1.2857,Champions,3
13823.0,0,Actif,0.40111839025107543,0,Va rester,2 - Risque moyen,189,5,2445.79,489.16,91,533,1,0.2,Fidèles,2
15637.0,0,Actif,0.5450120367017576,1,Risque churn,2 - Risque moyen,222,4,574.23,143.56,23,533,0,0.0,En danger,2
13473.0,0,Actif,0.3426051926457684,0,Va rester,3 - Risque faible,141,7,2476.38,353.77,56,533,2,0.2857,Fidèles,2
13074.0,1,Churné,0.6526481623150157,1,Risque churn,2 - Risque moyen,320,4,1378.74,344.69,26,532,1,0.25,En danger,2
16119.0,0,Actif,0.46928602062122143,0,Va rester,2 - Risque moyen,203,6,1297.45,216.24,31,532,0,0.0,En danger,2
17776.0,1,Churné,0.5556681040110342,1,Risque churn,2 - Risque moyen,195,2,338.56,169.28,74,532,1,0.5,Besoin d'Attention,2
16569.0,1,Churné,0.7902106085387812,1,Risque churn,1 - Risque élevé,440,4,1331.03,332.76,23,532,0,0.0,En danger,2
17469.0,0,Actif,0.12158917604490713,0,Va rester,3 - Risque faible,13,13,3485.64,268.13,137,532,4,0.3077,Champions,3
14055.0,0,Actif,0.7842359615055401,1,Risque churn,1 - Risque élevé,386,2,795.32,397.66,23,532,0,0.0,En danger,2
15044.0,0,Actif,0.04334355355884846,0,Va rester,3 - Risque faible,16,29,13009.43,448.6,256,532,11,0.3793,Champions,3
15266.0,1,Churné,0.40147321436512473,0,Va rester,2 - Risque moyen,147,5,852.21,170.44,38,510,1,0.2,Fidèles,2
15152.0,0,Actif,0.9245791073289074,1,Risque churn,1 - Risque élevé,510,1,518.14,518.14,29,510,1,1.0,Perdus,2
18170.0,0,Actif,0.21916198487857688,0,Va rester,3 - Risque faible,26,7,2201.9,314.56,50,509,0,0.0,Champions,2
16787.0,1,Churné,0.44888639203615294,0,Va rester,2 - Risque moyen,206,4,1035.43,258.86,102,507,0,0.0,En danger,2
18057.0,1,Churné,0.4593594512845439,0,Va rester,2 - Risque moyen,202,3,1203.56,401.19,121,499,0,0.0,Sur le point de Partir,2
13397.0,0,Actif,0.29111915913520414,0,Va rester,3 - Risque faible,103,7,2249.51,321.36,58,497,2,0.2857,Fidèles,2
17794.0,1,Churné,0.8589702064392236,1,Risque churn,1 - Risque élevé,495,2,147.3,73.65,7,497,0,0.0,En danger,2
14079.0,0,Actif,0.9358857018216227,1,Risque churn,1 - Risque élevé,491,1,243.63,243.63,1,491,0,0.0,Perdus,2
17672.0,0,Actif,0.28335143311881283,0,Va rester,3 - Risque faible,118,6,3778.3,629.72,128,491,1,0.1667,Fidèles,3
16014.0,0,Actif,0.2898026736328768,0,Va rester,3 - Risque faible,100,3,730.82,243.61,168,486,0,0.0,Besoin d'Attention,2
13156.0,1,Churné,0.46657218783116045,0,Va rester,2 - Risque moyen,194,3,1586.54,528.85,94,485,0,0.0,Besoin d'Attention,2
16246.0,1,Churné,0.636295916664765,1,Risque churn,2 - Risque moyen,268,2,827.25,413.63,79,478,0,0.0,Sur le point de Partir,2
13834.0,1,Churné,0.7691265748897839,1,Risque churn,1 - Risque élevé,385,2,324.19,162.1,15,478,1,0.5,En danger,2
15082.0,1,Churné,0.9313394034854293,1,Risque churn,1 - Risque élevé,477,1,93.35,93.35,6,477,0,0.0,Perdus,2
17083.0,0,Actif,0.3048511732004982,0,Va rester,3 - Risque faible,104,8,3640.03,455.0,29,477,2,0.25,Fidèles,2
12932.0,1,Churné,0.61720241940146,1,Risque churn,2 - Risque moyen,348,8,1698.56,212.32,69,476,0,0.0,En danger,2
13164.0,1,Churné,0.7710726430111117,1,Risque churn,1 - Risque élevé,378,2,372.2,186.1,7,476,1,0.5,En danger,2
14115.0,1,Churné,0.7199750380932349,1,Risque churn,1 - Risque élevé,310,2,622.67,311.34,22,475,0,0.0,En danger,2
16978.0,0,Actif,0.8382667792708506,1,Risque churn,1 - Risque élevé,475,2,424.55,212.27,28,475,0,0.0,En danger,2
16608.0,1,Churné,0.5913292057569816,1,Risque churn,2 - Risque moyen,262,2,1288.72,644.36,94,472,0,0.0,Sur le point de Partir,2
14484.0,0,Actif,0.5487844312338674,1,Risque churn,2 - Risque moyen,210,3,749.06,249.69,37,531,0,0.0,Sur le point de Partir,2
16439.0,1,Churné,0.9456200948245075,1,Risque churn,1 - Risque élevé,531,1,310.7,310.7,9,531,0,0.0,Perdus,2
15428.0,0,Actif,0.5267574179462474,1,Risque churn,2 - Risque moyen,196,3,668.97,222.99,35,531,0,0.0,Sur le point de Partir,2
15879.0,1,Churné,0.39750369422084975,0,Va rester,3 - Risque faible,213,4,1157.3,289.32,171,531,0,0.0,En danger,2
14555.0,0,Actif,0.30637113108666836,0,Va rester,3 - Risque faible,111,5,2189.43,437.89,93,530,1,0.2,Fidèles,2
13995.0,0,Actif,0.17723160850892775,0,Va rester,3 - Risque faible,54,10,2818.77,281.88,117,530,4,0.4,Champions,3
16600.0,0,Actif,0.21782428861769312,0,Va rester,3 - Risque faible,62,9,1577.35,175.26,77,530,3,0.3333,Champions,3
13847.0,1,Churné,0.9428259602145155,1,Risque churn,1 - Risque élevé,528,1,310.72,310.72,19,528,0,0.0,Perdus,2
15518.0,0,Actif,0.10755750021299479,0,Va rester,3 - Risque faible,24,11,3264.06,296.73,213,528,5,0.4545,Champions,3
15865.0,0,Actif,0.26196375842856257,0,Va rester,3 - Risque faible,22,3,1667.72,555.91,99,512,0,0.0,Potentiellement Fidèles,2
16841.0,0,Actif,0.15987119826265903,0,Va rester,3 - Risque faible,22,8,2772.74,346.59,128,505,1,0.125,Champions,3
15002.0,0,Actif,0.19782621349115428,0,Va rester,3 - Risque faible,105,8,4323.11,540.39,194,505,0,0.0,Fidèles,3
18134.0,1,Churné,0.7934373788944153,1,Risque churn,1 - Risque élevé,407,2,445.0,222.5,27,503,0,0.0,En danger,2
17681.0,1,Churné,0.75874733665459,1,Risque churn,1 - Risque élevé,406,5,731.2,146.24,12,502,1,0.2,En danger,2
14421.0,0,Actif,0.23483957276116357,0,Va rester,3 - Risque faible,20,5,2111.44,422.29,67,500,1,0.2,Champions,2
13982.0,0,Actif,0.3023286274976438,0,Va rester,3 - Risque faible,135,7,3477.58,496.8,96,497,3,0.4286,Fidèles,3
14530.0,0,Actif,0.13833495414510422,0,Va rester,3 - Risque faible,71,12,4418.4,368.2,204,496,3,0.25,Champions,3
15885.0,0,Actif,0.2527760681798156,0,Va rester,3 - Risque faible,118,13,1587.47,122.11,69,496,5,0.3846,Fidèles,3
15682.0,1,Churné,0.7826855233650363,1,Risque churn,1 - Risque élevé,408,2,318.24,159.12,25,496,1,0.5,En danger,2
17242.0,0,Actif,0.6106477734561122,1,Risque churn,2 - Risque moyen,265,3,1754.24,584.75,27,493,0,0.0,Sur le point de Partir,2
14701.0,0,Actif,0.07888482891869447,0,Va rester,3 - Risque faible,56,11,3763.47,342.13,363,493,2,0.1818,Champions,3
16255.0,0,Actif,0.15126521318960673,0,Va rester,3 - Risque faible,55,11,3348.56,304.41,163,493,2,0.1818,Champions,3
14628.0,0,Actif,0.287633016477663,0,Va rester,3 - Risque faible,51,4,1657.62,414.4,60,492,0,0.0,Champions,2
14672.0,1,Churné,0.2589511981102335,0,Va rester,3 - Risque faible,43,4,1113.14,278.29,93,489,0,0.0,Champions,2
18194.0,0,Actif,0.5635795062300653,1,Risque churn,2 - Risque moyen,247,5,3188.2,637.64,16,489,0,0.0,En danger,2
14469.0,1,Churné,0.45094534041150675,0,Va rester,2 - Risque moyen,225,4,2112.21,528.05,120,488,0,0.0,En danger,2
14068.0,1,Churné,0.3479007457405786,0,Va rester,3 - Risque faible,129,4,1528.37,382.09,93,486,1,0.25,Fidèles,2
16840.0,1,Churné,0.7956128477296942,1,Risque churn,1 - Risque élevé,412,2,139.85,69.93,9,483,1,0.5,En danger,2
16834.0,1,Churné,0.40652231548964596,0,Va rester,2 - Risque moyen,36,2,898.96,449.48,43,483,0,0.0,Potentiellement Fidèles,2
15023.0,0,Actif,0.05449233268507734,0,Va rester,3 - Risque faible,27,13,8225.65,632.74,386,483,2,0.1538,Champions,3
14497.0,1,Churné,0.4922025509809231,0,Va rester,2 - Risque moyen,118,2,697.06,348.53,40,482,1,0.5,Besoin d'Attention,2
17309.0,0,Actif,0.6053471507394078,1,Risque churn,2 - Risque moyen,190,2,247.84,123.92,22,482,0,0.0,Besoin d'Attention,2
13874.0,1,Churné,0.38806388731416414,0,Va rester,3 - Risque faible,167,7,2049.15,292.74,46,482,3,0.4286,Fidèles,2
18267.0,1,Churné,0.9189981657078884,1,Risque churn,1 - Risque élevé,481,1,269.37,269.37,17,481,1,1.0,Perdus,2
17241.0,1,Churné,0.3138424026041594,0,Va rester,3 - Risque faible,194,12,2744.14,228.68,116,471,0,0.0,Fidèles,2
16584.0,0,Actif,0.28988925757263134,0,Va rester,3 - Risque faible,63,4,2839.53,709.88,52,470,2,0.5,Champions,2
17778.0,1,Churné,0.9269974421167418,1,Risque churn,1 - Risque élevé,470,1,197.7,197.7,10,470,0,0.0,Perdus,2
17931.0,0,Actif,0.1079907931839656,0,Va rester,3 - Risque faible,64,13,3326.13,255.86,265,470,4,0.3077,Champions,3
16911.0,1,Churné,0.8003687092030725,1,Risque churn,1 - Risque élevé,444,2,255.25,127.63,30,470,1,0.5,En danger,2
14244.0,1,Churné,0.9133797603235151,1,Risque churn,1 - Risque élevé,469,1,366.42,366.42,16,469,1,1.0,Perdus,2
16447.0,0,Actif,0.7792802978095044,1,Risque churn,1 - Risque élevé,399,2,516.13,258.06,27,469,0,0.0,En danger,2
13773.0,1,Churné,0.6160092990347953,1,Risque churn,2 - Risque moyen,205,2,301.54,150.77,19,468,0,0.0,Sur le point de Partir,2
14152.0,0,Actif,0.22322353982692306,0,Va rester,3 - Risque faible,43,6,1690.56,281.76,90,468,2,0.3333,Champions,3
12891.0,0,Actif,0.23289130716781994,0,Va rester,3 - Risque faible,29,10,755.5,75.55,2,468,1,0.1,Champions,2
18257.0,0,Actif,0.1488838227085992,0,Va rester,3 - Risque faible,15,7,2983.72,426.25,162,468,5,0.7143,Champions,3
17145.0,1,Churné,0.5202898059323817,1,Risque churn,2 - Risque moyen,321,4,3120.91,780.23,168,467,3,0.75,En danger,3
13552.0,0,Actif,0.12036936191358814,0,Va rester,3 - Risque faible,14,15,5100.14,340.01,125,467,7,0.4667,Champions,3
13761.0,0,Actif,0.6337021423997572,1,Risque churn,2 - Risque moyen,311,4,881.52,220.38,50,465,0,0.0,En danger,2
16693.0,0,Actif,0.2778883073980105,0,Va rester,3 - Risque faible,80,4,875.01,218.75,117,465,0,0.0,Champions,2
16948.0,0,Actif,0.31180182913739934,0,Va rester,3 - Risque faible,70,6,674.29,112.38,17,465,0,0.0,Champions,2
17332.0,1,Churné,0.6249848709983411,1,Risque churn,2 - Risque moyen,337,5,838.27,167.65,82,465,0,0.0,En danger,2
15928.0,1,Churné,0.9240283266812472,1,Risque churn,1 - Risque élevé,465,1,293.53,293.53,11,465,0,0.0,Perdus,2
16450.0,0,Actif,0.7631061273758482,1,Risque churn,1 - Risque élevé,393,2,1193.81,596.91,27,465,1,0.5,En danger,2
13434.0,0,Actif,0.5331209676552039,1,Risque churn,2 - Risque moyen,194,3,1132.62,377.54,14,464,0,0.0,Besoin d'Attention,2
13513.0,0,Actif,0.6325632524796094,1,Risque churn,2 - Risque moyen,250,2,619.49,309.75,24,464,1,0.5,Sur le point de Partir,2
15493.0,0,Actif,0.15534826391957388,0,Va rester,3 - Risque faible,58,6,3264.43,544.07,234,463,1,0.1667,Champions,3
13052.0,1,Churné,0.1578120208476015,0,Va rester,3 - Risque faible,21,7,3168.53,452.65,161,463,0,0.0,Champions,3
13772.0,0,Actif,0.11471155917809164,0,Va rester,3 - Risque faible,48,6,2210.51,368.42,313,463,1,0.1667,Champions,3
13490.0,1,Churné,0.9253420281190312,1,Risque churn,1 - Risque élevé,463,1,154.25,154.25,8,463,0,0.0,Perdus,2
14681.0,0,Actif,0.292672509128563,0,Va rester,3 - Risque faible,20,4,770.15,192.54,18,462,0,0.0,Champions,2
18009.0,1,Churné,0.1710881797848575,0,Va rester,3 - Risque faible,44,8,2155.83,269.48,145,461,6,0.75,Champions,3
17863.0,0,Actif,0.20466380729699557,0,Va rester,3 - Risque faible,63,9,3957.1,439.68,100,461,0,0.0,Champions,3
13561.0,1,Churné,0.1462696926710955,0,Va rester,3 - Risque faible,24,11,1820.72,165.52,131,458,0,0.0,Champions,3
17373.0,0,Actif,0.387878427766161,0,Va rester,3 - Risque faible,121,4,665.83,166.46,44,458,0,0.0,Fidèles,2
17477.0,1,Churné,0.7481901866516424,1,Risque churn,1 - Risque élevé,421,2,1144.3,572.15,44,456,3,1.5,En danger,2
16960.0,0,Actif,0.12745533251345822,0,Va rester,3 - Risque faible,61,6,1737.91,289.65,301,456,1,0.1667,Champions,3
13663.0,0,Actif,0.44992060361895225,0,Va rester,2 - Risque moyen,189,4,1858.04,464.51,75,455,1,0.25,Fidèles,2
16285.0,1,Churné,0.9157793529150912,1,Risque churn,1 - Risque élevé,455,1,176.9,176.9,31,455,0,0.0,Perdus,2
13835.0,0,Actif,0.28046029939735717,0,Va rester,3 - Risque faible,24,4,589.15,147.29,34,454,1,0.25,Champions,2
13881.0,0,Actif,0.06586548370305448,0,Va rester,3 - Risque faible,22,27,31589.04,1169.96,161,454,6,0.2222,Champions,3
13515.0,0,Actif,0.3526599412524225,0,Va rester,3 - Risque faible,56,3,578.1,192.7,28,453,0,0.0,Potentiellement Fidèles,2
15929.0,1,Churné,0.9192068052111811,1,Risque churn,1 - Risque élevé,453,1,594.0,594.0,1,453,0,0.0,Perdus,2
14172.0,1,Churné,0.7661941381057957,1,Risque churn,1 - Risque élevé,414,3,402.72,134.24,38,451,1,0.3333,En danger,2
18253.0,1,Churné,0.9194756294973061,1,Risque churn,1 - Risque élevé,451,1,317.88,317.88,7,451,0,0.0,Perdus,2
17734.0,0,Actif,0.29137373679984624,0,Va rester,3 - Risque faible,42,4,854.67,213.67,49,451,0,0.0,Champions,2
14493.0,0,Actif,0.32154685885111517,0,Va rester,3 - Risque faible,199,5,2746.91,549.38,204,450,2,0.4,En danger,3
13157.0,0,Actif,0.2067802477016223,0,Va rester,3 - Risque faible,50,7,4444.08,634.87,128,450,1,0.1429,Champions,3
17960.0,0,Actif,0.7368124224355449,1,Risque churn,1 - Risque élevé,331,2,61.3,30.65,11,450,0,0.0,En danger,2
16568.0,1,Churné,0.6410484362524308,1,Risque churn,2 - Risque moyen,236,2,1020.9,510.45,5,450,0,0.0,Sur le point de Partir,2
16854.0,1,Churné,0.6106770902196722,1,Risque churn,2 - Risque moyen,226,2,1408.96,704.48,72,449,0,0.0,Sur le point de Partir,2
17348.0,0,Actif,0.22676501785233258,0,Va rester,3 - Risque faible,106,5,1477.04,295.41,206,448,0,0.0,Fidèles,3
13566.0,0,Actif,0.4629518420712777,0,Va rester,2 - Risque moyen,243,3,833.41,277.8,159,448,0,0.0,Sur le point de Partir,2
13715.0,1,Churné,0.0977339254227246,0,Va rester,3 - Risque faible,90,17,8483.29,499.02,277,447,4,0.2353,Champions,3
15941.0,1,Churné,0.9059178960719002,1,Risque churn,1 - Risque élevé,446,1,405.0,405.0,6,446,1,1.0,Perdus,2
13688.0,1,Churné,0.9166488563149803,1,Risque churn,1 - Risque élevé,444,1,375.5,375.5,5,444,0,0.0,Perdus,2
15117.0,0,Actif,0.27139026393704685,0,Va rester,3 - Risque faible,24,4,1246.59,311.65,51,443,0,0.0,Champions,2
16242.0,0,Actif,0.10366432740657447,0,Va rester,3 - Risque faible,23,9,4264.09,473.79,263,443,4,0.4444,Champions,3
13600.0,1,Churné,0.5009775278856822,1,Risque churn,2 - Risque moyen,121,2,518.42,259.21,35,443,0,0.0,Besoin d'Attention,2
18196.0,0,Actif,0.29136845004560336,0,Va rester,3 - Risque faible,99,3,1225.96,408.65,160,441,0,0.0,Besoin d'Attention,2
13128.0,1,Churné,0.9172795292748812,1,Risque churn,1 - Risque élevé,440,1,263.5,263.5,1,440,0,0.0,Perdus,2
18247.0,1,Churné,0.5364866735127823,1,Risque churn,2 - Risque moyen,223,3,839.73,279.91,28,440,3,1.0,Sur le point de Partir,2
12908.0,0,Actif,0.4139762612373338,0,Va rester,2 - Risque moyen,121,4,1344.0,336.0,1,439,1,0.25,Fidèles,2
17133.0,0,Actif,0.2683295674559228,0,Va rester,3 - Risque faible,55,7,10771.76,1538.82,19,437,1,0.1429,Champions,3
17472.0,0,Actif,0.308848995679997,0,Va rester,3 - Risque faible,97,3,675.83,225.28,137,437,0,0.0,Besoin d'Attention,2
15869.0,1,Churné,0.39245832536600644,0,Va rester,3 - Risque faible,86,3,323.66,107.89,29,435,0,0.0,Potentiellement Fidèles,2
17072.0,1,Churné,0.9089657943127634,1,Risque churn,1 - Risque élevé,434,1,282.05,282.05,20,434,0,0.0,Perdus,2
15374.0,0,Actif,0.9142354548690499,1,Risque churn,1 - Risque élevé,433,1,139.32,139.32,6,433,0,0.0,Perdus,2
17353.0,0,Actif,0.678197141746674,1,Risque churn,2 - Risque moyen,300,2,1502.0,751.0,6,433,3,1.5,En danger,2
15698.0,1,Churné,0.9163395615976062,1,Risque churn,1 - Risque élevé,433,1,46.2,46.2,2,433,0,0.0,Perdus,2
16286.0,1,Churné,0.6646212833872589,1,Risque churn,2 - Risque moyen,286,2,328.95,164.48,17,432,2,1.0,En danger,2
14994.0,1,Churné,0.28679513406966783,0,Va rester,3 - Risque faible,191,5,960.63,192.13,233,432,3,0.6,Fidèles,3
16833.0,1,Churné,0.2880523855439919,0,Va rester,3 - Risque faible,68,5,1973.8,394.76,74,432,0,0.0,Champions,2
14572.0,0,Actif,0.14472179580683173,0,Va rester,3 - Risque faible,63,7,3860.27,551.47,251,430,2,0.2857,Champions,3
15231.0,1,Churné,0.8975415969698192,1,Risque churn,1 - Risque élevé,430,1,250.26,250.26,14,430,1,1.0,Perdus,2
13051.0,1,Churné,0.77926385431656,1,Risque churn,1 - Risque élevé,387,2,155.8,77.9,4,428,0,0.0,En danger,2
12990.0,0,Actif,0.4014894884508942,0,Va rester,2 - Risque moyen,119,5,643.5,128.7,6,428,0,0.0,Fidèles,2
13676.0,1,Churné,0.7298425058730097,1,Risque churn,1 - Risque élevé,348,2,243.9,121.95,13,428,1,0.5,En danger,2
17669.0,0,Actif,0.21625632146665819,0,Va rester,3 - Risque faible,19,6,4346.63,724.44,70,426,0,0.0,Champions,0
15112.0,1,Churné,0.9075523542001948,1,Risque churn,1 - Risque élevé,420,1,209.4,209.4,7,420,0,0.0,Perdus,2
18246.0,0,Actif,0.44207234369118575,0,Va rester,2 - Risque moyen,42,2,395.62,197.81,2,418,0,0.0,Potentiellement Fidèles,2
17609.0,0,Actif,0.18923194791108613,0,Va rester,3 - Risque faible,111,8,1319.81,164.98,231,418,3,0.375,Fidèles,3
17608.0,0,Actif,0.5909109402540181,1,Risque churn,2 - Risque moyen,258,2,305.11,152.56,90,416,0,0.0,Sur le point de Partir,2
15524.0,0,Actif,0.9056281487004235,1,Risque churn,1 - Risque élevé,415,1,151.4,151.4,8,415,0,0.0,Perdus,2
16292.0,0,Actif,0.4658154457868006,0,Va rester,2 - Risque moyen,189,4,951.51,237.88,38,413,3,0.75,Fidèles,2
16174.0,0,Actif,0.6464988826031588,1,Risque churn,2 - Risque moyen,300,4,1237.2,309.3,15,412,0,0.0,En danger,2
13262.0,1,Churné,0.3543178918300078,0,Va rester,3 - Risque faible,72,3,573.45,191.15,48,409,0,0.0,Potentiellement Fidèles,2
14506.0,0,Actif,0.2767354450878326,0,Va rester,3 - Risque faible,92,4,1845.36,461.34,133,408,0,0.0,Champions,2
16548.0,1,Churné,0.904431948605961,1,Risque churn,1 - Risque élevé,408,1,30.15,30.15,6,408,0,0.0,Perdus,2
14926.0,1,Churné,0.5832709188171774,1,Risque churn,2 - Risque moyen,190,2,359.4,179.7,2,407,1,0.5,Besoin d'Attention,2
15970.0,1,Churné,0.501344490092614,1,Risque churn,2 - Risque moyen,112,2,1017.32,508.66,19,407,0,0.0,Besoin d'Attention,2
17185.0,1,Churné,0.7552279821761584,1,Risque churn,1 - Risque élevé,400,3,229.46,76.49,38,407,0,0.0,En danger,2
15886.0,0,Actif,0.5482677253855955,1,Risque churn,2 - Risque moyen,225,3,871.78,290.59,47,407,0,0.0,Sur le point de Partir,2
13625.0,1,Churné,0.8947321192863275,1,Risque churn,1 - Risque élevé,405,1,301.26,301.26,21,405,0,0.0,Perdus,2
14182.0,1,Churné,0.5595975402458744,1,Risque churn,2 - Risque moyen,252,4,678.77,169.69,42,405,1,0.25,En danger,2
17057.0,1,Churné,0.8850199734984016,1,Risque churn,1 - Risque élevé,405,1,294.74,294.74,48,405,0,0.0,Perdus,2
15548.0,1,Churné,0.8953140272783462,1,Risque churn,1 - Risque élevé,404,1,158.09,158.09,23,404,0,0.0,Perdus,2
16538.0,1,Churné,0.7093188383949336,1,Risque churn,1 - Risque élevé,350,3,399.62,133.21,35,404,0,0.0,En danger,2
16868.0,1,Churné,0.5205264626678487,1,Risque churn,2 - Risque moyen,203,3,393.39,131.13,47,402,0,0.0,Sur le point de Partir,2
13760.0,0,Actif,0.28609026562212303,0,Va rester,3 - Risque faible,65,4,1211.94,302.98,80,402,1,0.25,Champions,2
12838.0,0,Actif,0.2876798637462742,0,Va rester,3 - Risque faible,182,9,3106.14,345.13,177,401,2,0.2222,Fidèles,3
14743.0,1,Churné,0.901900775239334,1,Risque churn,1 - Risque élevé,401,1,50.48,50.48,3,401,0,0.0,Perdus,2
15384.0,0,Actif,0.44860499854272895,0,Va rester,2 - Risque moyen,168,3,1688.95,562.98,77,401,1,0.3333,Besoin d'Attention,2
16354.0,0,Actif,0.46055604868592814,0,Va rester,2 - Risque moyen,188,3,733.71,244.57,87,400,0,0.0,Besoin d'Attention,2
16138.0,1,Churné,0.5059554457736447,1,Risque churn,2 - Risque moyen,187,3,910.35,303.45,35,399,1,0.3333,Besoin d'Attention,2
14978.0,0,Actif,0.16214789343467448,0,Va rester,3 - Risque faible,44,9,2748.0,305.33,159,399,2,0.2222,Champions,3
18049.0,1,Churné,0.5764512287959359,1,Risque churn,2 - Risque moyen,246,2,556.52,278.26,82,399,0,0.0,Sur le point de Partir,2
12863.0,0,Actif,0.4689574804730703,0,Va rester,2 - Risque moyen,188,5,2271.35,454.27,23,398,1,0.2,Fidèles,2
16827.0,1,Churné,0.5141515480016131,1,Risque churn,2 - Risque moyen,202,5,392.13,78.43,10,398,0,0.0,En danger,2
17005.0,1,Churné,0.657503186066629,1,Risque churn,2 - Risque moyen,279,2,742.36,371.18,14,397,1,0.5,Sur le point de Partir,2
14201.0,0,Actif,0.2483887031622831,0,Va rester,3 - Risque faible,24,6,810.36,135.06,30,397,2,0.3333,Champions,0
13143.0,1,Churné,0.8720111606950154,1,Risque churn,1 - Risque élevé,393,1,405.1,405.1,23,393,1,1.0,Perdus,2
17597.0,1,Churné,0.22014048562224545,0,Va rester,3 - Risque faible,22,5,3484.09,696.82,109,392,2,0.4,Champions,3
13891.0,1,Churné,0.45435637660711714,0,Va rester,2 - Risque moyen,187,3,863.56,287.85,97,391,0,0.0,Besoin d'Attention,2
17808.0,1,Churné,0.7099047464351552,1,Risque churn,1 - Risque élevé,357,4,262.64,65.66,29,390,0,0.0,En danger,2
13838.0,0,Actif,0.2595995974626555,0,Va rester,3 - Risque faible,178,7,1512.47,216.07,242,388,0,0.0,Fidèles,3
